PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Is_Compliant,Order_Month,Total_Original_Cost,Total_Negotiated_Cost,Savings,Has_Defect,Row_Defect_Rate,Has_Delivery_Issue,Savings_Rate
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,1,2022-03,167898.28,162014.78,5883.5,1,0.05353955978584176,1,0.035042050460552664
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,1,2023-03,42446.020000000004,39141.3,3304.720000000001,1,0.014669926650366748,0,0.07785700520331472
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,1,2023-02,50576.85,44112.3,6464.549999999996,1,0.10610328638497653,0,0.12781638239629386
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,1,2022-12,104961.84,93791.82,11170.01999999999,1,0.0407725321888412,0,0.10641981885988269
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,1,2023-07,18255.15,16814.4,1440.75,1,0.10619469026548672,0,0.07892293407613742
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33.0,Yes,1,2023-04,111796.73999999999,97149.68999999999,14647.050000000003,1,0.030303030303030304,1,0.13101500097408927
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,0,2023-03,72687.63,70450.56999999999,2237.060000000012,1,0.14863258026159334,0,0.030776350804119106
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,,Yes,1,2022-03,7018.55,6829.9,188.65000000000055,0,,0,0.026878771256171222
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,1,2022-07,89786.31999999999,76687.52,13098.799999999988,1,0.028384279475982533,0,0.14588859416445613
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29.0,Yes,1,2023-03,29275.52,25674.41,3601.1100000000006,1,0.09446254071661238,0,0.12300755033557048
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21.0,Yes,1,2023-02,55255.200000000004,53409.719999999994,1845.4800000000105,1,0.038461538461538464,0,0.0333992094861662
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147.0,No,0,2023-08,53874.45,52107.3,1767.1499999999942,1,0.15555555555555556,0,0.032801262936326854
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39.0,Yes,1,2023-12,15196.39,13447.060000000001,1749.329999999998,1,0.18660287081339713,1,0.11511483977444631
PO-00679,Beta_Supplies,2022-01-21,,Packaging,Delivered,1548,25.03,22.87,,Yes,1,2022-01,38746.44,35402.76,3343.6800000000003,0,,1,0.08629644426687974
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141.0,Yes,1,2023-08,97875.62999999999,95776.3,2099.329999999987,1,0.1564927857935627,0,0.0214489551689219
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48.0,Yes,1,2023-01,56799.9,53881.74,2918.1600000000035,1,0.027633851468048358,0,0.051376146788990884
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204.0,Yes,1,2023-05,202913.83000000002,180251.19,22662.640000000014,1,0.10297829379101464,0,0.1116860294835498
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19.0,Yes,1,2022-01,50599.33,48840.51,1758.8199999999997,1,0.02571041948579161,1,0.034759748795092735
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,1,2022-12,119301.0,109844.32,9456.679999999993,1,0.09782608695652174,0,0.0792673992673992
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59.0,No,0,2022-11,25289.550000000003,23745.15,1544.4000000000015,1,0.13752913752913754,1,0.06106870229007639
PO-00686,Gamma_Co,2023-02-04,,Electronics,Delivered,1618,32.76,28.41,62.0,Yes,1,2023-02,53005.68,45967.38,7038.300000000003,1,0.038318912237330034,1,0.13278388278388284
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101.0,No,0,2023-03,27866.2,23801.96,4064.2400000000016,1,0.10039761431411531,0,0.14584837545126358
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84.0,Yes,1,2023-07,24072.2,21719.0,2353.2000000000007,1,0.11351351351351352,0,0.0977559176145097
PO-00689,Gamma_Co,2023-07-14,,Raw Materials,Delivered,1500,29.19,27.24,72.0,Yes,1,2023-07,43785.0,40860.0,2925.0,1,0.048,1,0.06680369989722508
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,,Yes,1,2023-09,148671.48,130074.90000000001,18596.58,0,,1,0.12508505330006806
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39.0,Yes,1,2022-08,57609.36,55986.75,1622.6100000000006,1,0.029082774049217,1,0.028165735567970213
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36.0,Yes,1,2023-05,31329.360000000004,29211.48,2117.8800000000047,1,0.018867924528301886,1,0.06760048721071878
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85.0,Yes,1,2022-08,166023.0,149242.5,16780.5,1,0.051515151515151514,0,0.10107334525939177
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29.0,Yes,1,2022-10,139419.3,121703.20000000001,17716.099999999977,1,0.019463087248322148,0,0.1270706422998823
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187.0,Yes,1,2023-03,124149.64000000001,121071.96,3077.6800000000076,1,0.1506849315068493,0,0.024790083966413492
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184.0,Yes,1,2023-05,205881.65000000002,196593.9,9287.75000000003,1,0.09608355091383812,0,0.04511208259696786
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121.0,Yes,1,2022-01,28625.399999999998,27096.48,1528.9199999999983,1,0.10842293906810035,0,0.05341130604288493
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260.0,Yes,1,2023-02,79218.27,70503.12,8715.150000000009,1,0.1596071209330878,0,0.11001439440674492
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,,Yes,1,2022-12,27568.36,24926.42,2641.9400000000023,0,,0,0.09583232372183192
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,,Yes,1,2023-11,35960.979999999996,31385.02,4575.9599999999955,0,,0,0.12724792260945048
PO-00701,Delta_Logistics,2023-11-27,,Electronics,Delivered,61,26.47,24.62,6.0,Yes,1,2023-11,1614.6699999999998,1501.8200000000002,112.84999999999968,1,0.09836065573770492,1,0.06989044200982225
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,,Yes,1,2023-02,149268.0,147050.4,2217.600000000006,0,,0,0.014856499718626938
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223.0,Yes,1,2022-06,42556.25,41277.5,1278.75,1,0.16218181818181818,0,0.030048465266558966
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321.0,Yes,1,2023-04,63860.399999999994,60076.08,3784.3199999999924,1,0.1628614916286149,0,0.059259259259259144
PO-00705,Delta_Logistics,2022-05-11,,Raw Materials,Pending,1326,59.49,56.21,,Yes,1,2022-05,78883.74,74534.46,4349.279999999999,0,,1,0.05513531685997645
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90.0,Yes,1,2023-09,38195.6,33904.76,4290.8399999999965,1,0.16423357664233576,1,0.11233859397417495
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78.0,Yes,1,2023-07,54451.43,49408.590000000004,5042.8399999999965,1,0.09713574097135741,0,0.09261170918743541
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0.0,Yes,1,2022-01,1531.32,1306.2,225.1199999999999,0,0.0,0,0.1470104223806911
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19.0,Yes,1,2023-02,73526.0,70530.64,2995.3600000000006,1,0.024484536082474227,0,0.04073878627968339
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18.0,No,0,2023-08,33333.759999999995,31914.92,1418.8399999999965,1,0.0200445434298441,0,0.042564655172413694
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14.0,Yes,1,2023-08,3295.69,2805.02,490.6700000000001,1,0.10071942446043165,1,0.14888232813159005
PO-00712,Gamma_Co,2023-11-10,,Raw Materials,Delivered,825,99.89,97.65,30.0,Yes,1,2023-11,82409.25,80561.25,1848.0,1,0.03636363636363636,1,0.02242466713384723
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10.0,Yes,1,2022-01,62790.54,59062.74,3727.800000000003,1,0.01529051987767584,0,0.05936881574835959
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87.0,No,0,2022-03,176497.65,164886.75,11610.899999999994,1,0.04360902255639098,0,0.06578501186842994
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,0,2023-10,93299.64,79410.67000000001,13888.969999999987,1,0.10893032384690873,0,0.1488641328090868
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42.0,Yes,1,2023-03,123615.0,109444.5,14170.5,1,0.02507462686567164,1,0.11463414634146342
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,,Yes,1,2022-05,65084.670000000006,62653.5,2431.1700000000055,0,,1,0.03735395754484128
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49.0,Yes,1,2023-04,8952.390000000001,7990.37,962.0200000000013,1,0.10492505353319058,0,0.10745957224830478
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,1,2022-07,7898.24,7783.4400000000005,114.79999999999927,1,0.16463414634146342,1,0.01453488372093014
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18.0,Yes,1,2022-02,29144.16,27392.58,1751.579999999998,1,0.02702702702702703,1,0.06010054844606941
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286.0,No,0,2022-09,68586.96,62362.56,6224.400000000009,1,0.14473684210526316,0,0.09075194468452907
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47.0,Yes,1,2023-01,101025.09,91190.34,9834.75,1,0.037037037037037035,0,0.09734957919859315
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16.0,Yes,1,2022-12,50426.25,45325.0,5101.25,1,0.018285714285714287,0,0.10116258892937706
PO-00724,Alpha_Inc,2022-08-05,,Packaging,Partially Delivered,1574,17.9,15.85,31.0,Yes,1,2022-08,28174.6,24947.899999999998,3226.7000000000007,1,0.019695044472681066,1,0.1145251396648045
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69.0,Yes,1,2023-04,54452.95,49848.659999999996,4604.290000000001,1,0.04061212477928193,0,0.08455538221528863
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27.0,Yes,1,2022-12,118123.38,111608.81999999999,6514.560000000012,1,0.017241379310344827,0,0.055150470635025955
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61.0,Yes,1,2022-12,20411.440000000002,19699.68,711.760000000002,1,0.05313588850174216,0,0.03487064116985386
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11.0,Yes,1,2023-01,42416.22,38410.68,4005.540000000001,1,0.023809523809523808,0,0.09443415749918312
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71.0,Yes,1,2022-10,82621.98000000001,71406.72,11215.26000000001,1,0.04899930986887509,0,0.13574184496667846
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43.0,Yes,1,2023-03,85071.14,78397.43,6673.710000000006,1,0.028801071667782986,0,0.07844857844857853
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,,No,0,2022-09,51231.299999999996,48298.24,2933.0599999999977,0,,0,0.05725132877752464
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,,No,0,2022-03,114831.0,111159.0,3672.0,0,,0,0.03197742769809546
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26.0,Yes,1,2023-04,47508.0,42874.9,4633.0999999999985,1,0.024299065420560748,0,0.0975225225225225
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73.0,Yes,1,2022-01,57526.2,54108.0,3418.199999999997,1,0.09012345679012346,1,0.059419881723458134
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118.0,Yes,1,2023-07,48140.00000000001,45022.5,3117.5000000000073,1,0.16275862068965516,1,0.06475903614457845
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25.0,Yes,1,2022-02,50171.4,44743.5,5427.9000000000015,1,0.017041581458759374,0,0.108187134502924
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,1,2022-12,182509.16,157904.02000000002,24605.139999999985,1,0.101956745623069,0,0.13481591828048511
PO-00738,Gamma_Co,2022-08-18,,Office Supplies,Delivered,506,84.63,72.69,20.0,Yes,1,2022-08,42822.78,36781.14,6041.639999999999,1,0.039525691699604744,1,0.141084721729883
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,MRO,Delivered,969,76.53,75.64,30.0,Yes,1,2023-10,74157.57,73295.16,862.4100000000035,1,0.030959752321981424,0,0.011629426368744328
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,,Yes,1,2022-03,21068.22,19798.15,1270.0699999999997,0,,0,0.060283687943262394
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Raw Materials,Delivered,788,97.3,94.44,32.0,Yes,1,2023-10,76672.4,74418.72,2253.679999999993,1,0.04060913705583756,0,0.029393627954778945
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Office Supplies,Delivered,1762,74.12,65.71,94.0,Yes,1,2022-02,130599.44,115781.01999999999,14818.420000000013,1,0.053348467650397274,0,0.11346465191581229
PO-00743,Alpha_Inc,2022-02-01,,Raw Materials,Pending,1172,85.76,81.43,25.0,Yes,1,2022-02,100510.72,95435.96,5074.759999999995,1,0.021331058020477817,1,0.050489738805970096
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Office Supplies,Delivered,1621,75.68,73.78,226.0,No,0,2022-09,122677.28000000001,119597.38,3079.9000000000087,1,0.13942011104256632,0,0.025105708245243198
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Packaging,Delivered,1027,73.35,65.42,24.0,No,0,2022-07,75330.45,67186.34,8144.110000000001,1,0.023369036027263874,0,0.10811179277436947
PO-00746,Beta_Supplies,2022-01-21,,Raw Materials,Delivered,1058,65.68,57.21,101.0,Yes,1,2022-01,69489.44,60528.18,8961.260000000002,1,0.09546313799621928,1,0.12895858708891597
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Packaging,Delivered,145,85.52,81.86,11.0,No,0,2023-09,12400.4,11869.7,530.6999999999989,1,0.07586206896551724,0,0.04279700654817578
PO-00748,Epsilon_Group,2022-06-06,,Office Supplies,Delivered,1737,24.88,24.28,46.0,Yes,1,2022-06,43216.56,42174.36,1042.199999999997,1,0.02648244099021301,1,0.02411575562700958
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Electronics,Delivered,712,92.85,89.39,43.0,Yes,1,2022-09,66109.2,63645.68,2463.519999999997,1,0.060393258426966294,0,0.0372644049542272
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Electronics,Delivered,1263,90.24,86.84,28.0,Yes,1,2022-05,113973.12,109678.92,4294.199999999997,1,0.022169437846397466,0,0.037677304964538985
PO-00751,Delta_Logistics,2023-04-30,,Electronics,Delivered,1809,13.58,12.68,,No,0,2023-04,24566.22,22938.12,1628.1000000000022,0,,1,0.06627393225331378
PO-00752,Beta_Supplies,2023-11-17,,Electronics,Cancelled,86,93.6,88.22,5.0,Yes,1,2023-11,8049.599999999999,7586.92,462.6799999999994,1,0.05813953488372093,1,0.057478632478632406
PO-00753,Epsilon_Group,2022-04-28,,MRO,Delivered,1853,21.92,20.72,,Yes,1,2022-04,40617.76,38394.159999999996,2223.600000000006,0,,1,0.0547445255474454
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Electronics,Delivered,1442,43.98,41.82,140.0,No,0,2023-08,63419.159999999996,60304.44,3114.719999999994,1,0.0970873786407767,0,0.04911323328785802
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Office Supplies,Pending,1768,79.61,74.97,207.0,No,0,2022-08,140750.48,132546.96,8203.520000000019,1,0.1170814479638009,1,0.05828413515889976
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Electronics,Partially Delivered,1598,26.3,26.03,154.0,No,0,2023-04,42027.4,41595.94,431.4599999999991,1,0.09637046307884856,0,0.01026615969581747
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,MRO,Cancelled,328,93.23,82.63,6.0,Yes,1,2023-12,30579.440000000002,27102.64,3476.800000000003,1,0.018292682926829267,1,0.11369730773356225
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Packaging,Delivered,266,88.29,80.22,4.0,Yes,1,2022-09,23485.140000000003,21338.52,2146.6200000000026,1,0.015037593984962405,0,0.09140332993544013
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Raw Materials,Delivered,916,59.01,53.37,47.0,Yes,1,2023-01,54053.159999999996,48886.92,5166.239999999998,1,0.05131004366812227,0,0.09557702084392473
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Packaging,Cancelled,922,10.84,9.27,29.0,Yes,1,2022-06,9994.48,8546.94,1447.539999999999,1,0.031453362255965296,1,0.1448339483394833
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Packaging,Delivered,1871,39.42,37.41,101.0,No,0,2023-09,73754.82,69994.11,3760.7100000000064,1,0.053981827899518976,0,0.050989345509893536
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Raw Materials,Delivered,1346,72.08,67.04,38.0,Yes,1,2023-09,97019.68,90235.84000000001,6783.839999999982,1,0.02823179791976226,0,0.06992230854605976
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Electronics,Delivered,1954,99.78,87.47,57.0,Yes,1,2022-04,194970.12,170916.38,24053.73999999999,1,0.02917093142272262,0,0.12337141711765881
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Electronics,Delivered,111,68.53,65.22,11.0,Yes,1,2022-06,7606.83,7239.42,367.40999999999985,1,0.0990990990990991,0,0.04830001459214941
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Office Supplies,Pending,645,35.05,30.88,27.0,Yes,1,2022-11,22607.249999999996,19917.6,2689.649999999998,1,0.04186046511627907,1,0.11897289586305271
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Electronics,Cancelled,1953,68.07,62.95,87.0,Yes,1,2022-04,132940.71,122941.35,9999.359999999986,1,0.0445468509984639,1,0.07521668870280583
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Electronics,Delivered,778,64.17,61.6,47.0,Yes,1,2023-08,49924.26,47924.8,1999.4599999999991,1,0.060411311053984576,0,0.04004986753934859
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Office Supplies,Delivered,1415,80.19,78.34,,Yes,1,2022-01,113468.84999999999,110851.1,2617.7499999999854,0,,0,0.023070208255393312
PO-00769,Gamma_Co,2022-11-16,2022-11-22,Raw Materials,Delivered,446,20.61,19.46,14.0,Yes,1,2022-11,9192.06,8679.16,512.8999999999996,1,0.03139013452914798,0,0.05579815623483742
PO-00770,Epsilon_Group,2023-08-13,,Office Supplies,Delivered,748,85.95,79.16,32.0,Yes,1,2023-08,64290.6,59211.68,5078.919999999998,1,0.0427807486631016,1,0.07899941826643395
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Electronics,Pending,1092,65.17,63.11,21.0,Yes,1,2023-11,71165.64,68916.12,2249.520000000004,1,0.019230769230769232,1,0.03160963633573736
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Electronics,Delivered,226,102.47,99.16,28.0,Yes,1,2023-01,23158.22,22410.16,748.0600000000013,1,0.12389380530973451,0,0.03230213721089105
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Electronics,Delivered,1685,43.42,42.24,262.0,Yes,1,2023-02,73162.7,71174.40000000001,1988.2999999999884,1,0.15548961424332344,0,0.027176416397973125
PO-00774,Alpha_Inc,2022-07-23,,Office Supplies,Delivered,445,68.94,60.35,7.0,Yes,1,2022-07,30678.3,26855.75,3822.5499999999993,1,0.015730337078651686,1,0.12460110240789089
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Raw Materials,Delivered,494,94.82,81.89,29.0,Yes,1,2022-03,46841.079999999994,40453.66,6387.419999999991,1,0.058704453441295545,0,0.1363636363636362
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128.0,Yes,1,2023-08,27491.3,23860.62,3630.6800000000003,1,0.09800918836140889,0,0.1320665083135392
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Office Supplies,Delivered,1988,105.2,93.23,187.0,Yes,1,2023-12,209137.6,185341.24000000002,23796.359999999986,1,0.09406438631790745,0,0.11378326996197712
